filename,time_start,time_end,speaker,sentence_id,text,translation,word_forms,morphonology,gloss,language,dataset_creator,dataset_provider
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-1.mp4,33.16,37.42,tab1932_f,1,Бахсыма двадцать четыре пщархIата йгIасыршытI.,24 ведра бахсымэ вскипятила.,.,NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-1.mp4,37.45,44.91,tab1932_f,2,"Амгьалква двенадцать штук, дсыррыдзтI. Ажьы Зоя рыцхIа йылрыдзтI.","Пожарили 12 штук амгялов. С Аджиевой Зоей, бедной.",амгьалква,а-мгьАл-ква,def-амгял-pl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-1.mp4,37.45,44.91,tab1932_f,2,"Амгьалква двенадцать штук, дсыррыдзтI. Ажьы Зоя рыцхIа йылрыдзтI.","Пожарили 12 штук амгялов. С Аджиевой Зоей, бедной.",двенадцать,двенадцать,двенадцать,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-1.mp4,37.45,44.91,tab1932_f,2,"Амгьалква двенадцать штук, дсыррыдзтI. Ажьы Зоя рыцхIа йылрыдзтI.","Пожарили 12 штук амгялов. С Аджиевой Зоей, бедной.",штук,штук,штук,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-1.mp4,37.45,44.91,tab1932_f,2,"Амгьалква двенадцать штук, дсыррыдзтI. Ажьы Зоя рыцхIа йылрыдзтI.","Пожарили 12 штук амгялов. С Аджиевой Зоей, бедной.",",",NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-1.mp4,37.45,44.91,tab1932_f,2,"Амгьалква двенадцать штук, дсыррыдзтI. Ажьы Зоя рыцхIа йылрыдзтI.","Пожарили 12 штук амгялов. С Аджиевой Зоей, бедной.",дсыррыдзтI,д-сы-р-рЫдз-тӏ,3pl.io-1sg.erg-caus-жарить-dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-1.mp4,37.45,44.91,tab1932_f,2,"Амгьалква двенадцать штук, дсыррыдзтI. Ажьы Зоя рыцхIа йылрыдзтI.","Пожарили 12 штук амгялов. С Аджиевой Зоей, бедной.",.,NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-1.mp4,37.45,44.91,tab1932_f,2,"Амгьалква двенадцать штук, дсыррыдзтI. Ажьы Зоя рыцхIа йылрыдзтI.","Пожарили 12 штук амгялов. С Аджиевой Зоей, бедной.",ажьы,Ажьы,Аджиева,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-1.mp4,37.45,44.91,tab1932_f,2,"Амгьалква двенадцать штук, дсыррыдзтI. Ажьы Зоя рыцхIа йылрыдзтI.","Пожарили 12 штук амгялов. С Аджиевой Зоей, бедной.",зоя,зоя,Зоя,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-1.mp4,37.45,44.91,tab1932_f,2,"Амгьалква двенадцать штук, дсыррыдзтI. Ажьы Зоя рыцхIа йылрыдзтI.","Пожарили 12 штук амгялов. С Аджиевой Зоей, бедной.",рыцхIа,рЫцхӏа,бедный,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-1.mp4,37.45,44.91,tab1932_f,2,"Амгьалква двенадцать штук, дсыррыдзтI. Ажьы Зоя рыцхIа йылрыдзтI.","Пожарили 12 штук амгялов. С Аджиевой Зоей, бедной.",йылрыдзтI,йы-л-рЫдз-тӏ,3n.abs-3f.erg-жарить-dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-1.mp4,37.45,44.91,tab1932_f,2,"Амгьалква двенадцать штук, дсыррыдзтI. Ажьы Зоя рыцхIа йылрыдзтI.","Пожарили 12 штук амгялов. С Аджиевой Зоей, бедной.",.,NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-1.mp4,4.950000000000003,30.97999999999999,tab1932_f,1,"Абахсыма сыцызчпаз апхIвысква хIакьадыгвква зымгIва йгIасахвыркIвын: уа бырра, уа сагвагвырра, уа ляля, чагвагва, уытIи рыцIхIа, абахсыма апхъапхъа таба дуквала йыхIрыдзын, ахIамач апны, ауат дзыгIаршы рыцIахIчвахтI, йхIырпцIыхтI, йыцIхIрычIвахтI, ауи фачыгIв алахIцIахтI, йыгIблын йалахIцIахтI.","Бахсыму делали женщины, которые живут рядом со мной: Быраа, Сагуагурра, Ляля, Чагуагуа, Ути, бедная. Сначала мы бахсыму пожарили в большой сковородке, потом в коровнике (навес) мы туда добавили кипяченую воду, потом сделали толченку, добавили сахар, растопили.",абахсыма,а-бахсЫма,def-бахсымэ,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-1.mp4,4.950000000000003,30.97999999999999,tab1932_f,1,"Абахсыма сыцызчпаз апхIвысква хIакьадыгвква зымгIва йгIасахвыркIвын: уа бырра, уа сагвагвырра, уа ляля, чагвагва, уытIи рыцIхIа, абахсыма апхъапхъа таба дуквала йыхIрыдзын, ахIамач апны, ауат дзыгIаршы рыцIахIчвахтI, йхIырпцIыхтI, йыцIхIрычIвахтI, ауи фачыгIв алахIцIахтI, йыгIблын йалахIцIахтI.","Бахсыму делали женщины, которые живут рядом со мной: Быраа, Сагуагурра, Ляля, Чагуагуа, Ути, бедная. Сначала мы бахсыму пожарили в большой сковородке, потом в коровнике (навес) мы туда добавили кипяченую воду, потом сделали толченку, добавили сахар, растопили.",сыцызчпаз,сЫ-цы-з-чпа-з,1sg.io-com-rel.erg-делать-pst.nfin,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-1.mp4,4.950000000000003,30.97999999999999,tab1932_f,1,"Абахсыма сыцызчпаз апхIвысква хIакьадыгвква зымгIва йгIасахвыркIвын: уа бырра, уа сагвагвырра, уа ляля, чагвагва, уытIи рыцIхIа, абахсыма апхъапхъа таба дуквала йыхIрыдзын, ахIамач апны, ауат дзыгIаршы рыцIахIчвахтI, йхIырпцIыхтI, йыцIхIрычIвахтI, ауи фачыгIв алахIцIахтI, йыгIблын йалахIцIахтI.","Бахсыму делали женщины, которые живут рядом со мной: Быраа, Сагуагурра, Ляля, Чагуагуа, Ути, бедная. Сначала мы бахсыму пожарили в большой сковородке, потом в коровнике (навес) мы туда добавили кипяченую воду, потом сделали толченку, добавили сахар, растопили.",апхIвысква,а-пхӏвЫс-ква,def-женщина-pl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-1.mp4,4.950000000000003,30.97999999999999,tab1932_f,1,"Абахсыма сыцызчпаз апхIвысква хIакьадыгвква зымгIва йгIасахвыркIвын: уа бырра, уа сагвагвырра, уа ляля, чагвагва, уытIи рыцIхIа, абахсыма апхъапхъа таба дуквала йыхIрыдзын, ахIамач апны, ауат дзыгIаршы рыцIахIчвахтI, йхIырпцIыхтI, йыцIхIрычIвахтI, ауи фачыгIв алахIцIахтI, йыгIблын йалахIцIахтI.","Бахсыму делали женщины, которые живут рядом со мной: Быраа, Сагуагурра, Ляля, Чагуагуа, Ути, бедная. Сначала мы бахсыму пожарили в большой сковородке, потом в коровнике (навес) мы туда добавили кипяченую воду, потом сделали толченку, добавили сахар, растопили.",хIакьадыгвква,хӏакьадЫгв-ква,сосед-pl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-1.mp4,4.950000000000003,30.97999999999999,tab1932_f,1,"Абахсыма сыцызчпаз апхIвысква хIакьадыгвква зымгIва йгIасахвыркIвын: уа бырра, уа сагвагвырра, уа ляля, чагвагва, уытIи рыцIхIа, абахсыма апхъапхъа таба дуквала йыхIрыдзын, ахIамач апны, ауат дзыгIаршы рыцIахIчвахтI, йхIырпцIыхтI, йыцIхIрычIвахтI, ауи фачыгIв алахIцIахтI, йыгIблын йалахIцIахтI.","Бахсыму делали женщины, которые живут рядом со мной: Быраа, Сагуагурра, Ляля, Чагуагуа, Ути, бедная. Сначала мы бахсыму пожарили в большой сковородке, потом в коровнике (навес) мы туда добавили кипяченую воду, потом сделали толченку, добавили сахар, растопили.",зымгIва,зымгӏвА,все,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-1.mp4,4.950000000000003,30.97999999999999,tab1932_f,1,"Абахсыма сыцызчпаз апхIвысква хIакьадыгвква зымгIва йгIасахвыркIвын: уа бырра, уа сагвагвырра, уа ляля, чагвагва, уытIи рыцIхIа, абахсыма апхъапхъа таба дуквала йыхIрыдзын, ахIамач апны, ауат дзыгIаршы рыцIахIчвахтI, йхIырпцIыхтI, йыцIхIрычIвахтI, ауи фачыгIв алахIцIахтI, йыгIблын йалахIцIахтI.","Бахсыму делали женщины, которые живут рядом со мной: Быраа, Сагуагурра, Ляля, Чагуагуа, Ути, бедная. Сначала мы бахсыму пожарили в большой сковородке, потом в коровнике (навес) мы туда добавили кипяченую воду, потом сделали толченку, добавили сахар, растопили.",йгIасахвыркIвын,й-гӏа-с-Ахвы-ркӏвын,3pl.abs-csl-1sg.erg-взять-cond,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-1.mp4,4.950000000000003,30.97999999999999,tab1932_f,1,"Абахсыма сыцызчпаз апхIвысква хIакьадыгвква зымгIва йгIасахвыркIвын: уа бырра, уа сагвагвырра, уа ляля, чагвагва, уытIи рыцIхIа, абахсыма апхъапхъа таба дуквала йыхIрыдзын, ахIамач апны, ауат дзыгIаршы рыцIахIчвахтI, йхIырпцIыхтI, йыцIхIрычIвахтI, ауи фачыгIв алахIцIахтI, йыгIблын йалахIцIахтI.","Бахсыму делали женщины, которые живут рядом со мной: Быраа, Сагуагурра, Ляля, Чагуагуа, Ути, бедная. Сначала мы бахсыму пожарили в большой сковородке, потом в коровнике (навес) мы туда добавили кипяченую воду, потом сделали толченку, добавили сахар, растопили.",:,NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-1.mp4,4.950000000000003,30.97999999999999,tab1932_f,1,"Абахсыма сыцызчпаз апхIвысква хIакьадыгвква зымгIва йгIасахвыркIвын: уа бырра, уа сагвагвырра, уа ляля, чагвагва, уытIи рыцIхIа, абахсыма апхъапхъа таба дуквала йыхIрыдзын, ахIамач апны, ауат дзыгIаршы рыцIахIчвахтI, йхIырпцIыхтI, йыцIхIрычIвахтI, ауи фачыгIв алахIцIахтI, йыгIблын йалахIцIахтI.","Бахсыму делали женщины, которые живут рядом со мной: Быраа, Сагуагурра, Ляля, Чагуагуа, Ути, бедная. Сначала мы бахсыму пожарили в большой сковородке, потом в коровнике (навес) мы туда добавили кипяченую воду, потом сделали толченку, добавили сахар, растопили.",уа,уа,coord,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-1.mp4,4.950000000000003,30.97999999999999,tab1932_f,1,"Абахсыма сыцызчпаз апхIвысква хIакьадыгвква зымгIва йгIасахвыркIвын: уа бырра, уа сагвагвырра, уа ляля, чагвагва, уытIи рыцIхIа, абахсыма апхъапхъа таба дуквала йыхIрыдзын, ахIамач апны, ауат дзыгIаршы рыцIахIчвахтI, йхIырпцIыхтI, йыцIхIрычIвахтI, ауи фачыгIв алахIцIахтI, йыгIблын йалахIцIахтI.","Бахсыму делали женщины, которые живут рядом со мной: Быраа, Сагуагурра, Ляля, Чагуагуа, Ути, бедная. Сначала мы бахсыму пожарили в большой сковородке, потом в коровнике (навес) мы туда добавили кипяченую воду, потом сделали толченку, добавили сахар, растопили.",бырра,бырра,Бырра,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
